Date,Open,High,Low,Close,Volume,K,D,RSI,buy_point,ticker_num,income,expenditure,account
2005-10-04,47.75,47.96,47.6,47.86,3560,74.3287673083059,50.7611898132684,51.12936344969198,0,10164,0.0,0.0,27.32785974961007
2005-10-05,47.82,48.0,47.68,47.71,3537,80.04493578129487,60.522438469277226,51.87500000000001,0,10164,0.0,0.0,27.32785974961007
2005-10-06,47.5,47.5,47.34,47.47,2495,79.22535948638048,66.75674547497832,54.72527472527473,0,10164,0.0,0.0,27.32785974961007
2005-10-07,47.3,47.68,47.3,47.4,1211,76.38378530514535,69.96575875170066,52.348993288590606,0,10164,0.0,0.0,27.32785974961007
2005-10-11,47.4,47.6,47.26,47.4,1282,74.48940251765526,71.47364000701887,45.80152671755726,0,10164,0.0,0.0,27.32785974961007
2005-10-12,47.26,47.26,46.58,46.65,11191,49.65960167843684,64.20229389749153,41.76334106728537,-1,10164,0.0,0.0,27.32785974961007
2005-10-13,46.4,46.4,46.12,46.4,8743,33.1064011189579,53.83699630464698,49.723756906077305,0,10164,0.0,0.0,27.32785974961007
2005-10-14,46.49,46.53,46.28,46.4,2597,22.070934079305264,43.24830889619974,54.54545454545451,0,10164,0.0,0.0,27.32785974961007
2005-10-17,46.5,46.5,45.38,45.42,14771,14.713956052870175,33.73685794842322,41.78403755868549,0,0,459606.083706,0.0,459633.4115657496
2005-10-18,45.5,45.7,45.31,45.5,6090,10.97378729579989,26.149167730882112,39.95157384987895,0,0,0.0,0.0,459633.4115657496
2005-10-19,45.2,45.2,44.1,44.24,14835,7.315858197199926,19.871397886321382,30.841121495327112,0,0,0.0,0.0,459633.4115657496
2005-10-20,44.38,44.79,43.93,44.79,7610,10.678926561846339,16.807240778163035,31.98529411764702,0,0,0.0,0.0,459633.4115657496
2005-10-21,44.35,44.78,44.18,44.6,2863,10.916752728994604,14.843744761773557,21.095334685598278,0,0,0.0,0.0,459633.4115657496
2005-10-24,44.73,44.8,44.45,44.57,4624,11.842150505360149,13.843213342969086,16.94915254237285,0,0,0.0,0.0,459633.4115657496
2005-10-25,45.2,45.27,44.83,44.84,3204,17.15402626283273,14.946817649590301,18.672199170124475,0,0,0.0,0.0,459633.4115657496
2005-10-26,44.8,44.8,44.4,44.71,5327,18.689103928308235,16.194246409162947,18.749999999999982,0,0,0.0,0.0,459633.4115657496
2005-10-27,44.57,44.8,44.2,44.6,5047,21.98321214268168,18.123901653669193,19.271948608137034,0,0,0.0,0.0,459633.4115657496
2005-10-28,44.56,44.7,44.15,44.5,5717,21.533781640094624,19.260528315811,19.148936170212753,0,0,0.0,0.0,459633.4115657496
2005-10-31,44.7,45.44,44.6,45.44,2693,47.689187760063085,28.736748130561693,32.62411347517728,0,0,0.0,0.0,459633.4115657496
2005-11-01,45.6,45.7,45.4,45.52,1990,65.12612517337539,40.86654047816626,38.63179074446684,0,0,0.0,0.0,459633.4115657496
2005-11-02,45.52,46.1,45.52,46.1,3080,76.7507501155836,52.827943690638705,47.16981132075475,0,0,0.0,0.0,459633.4115657496
2005-11-03,46.1,46.4,45.93,46.22,2579,84.50050007705573,63.38546248611105,48.33948339483395,0,0,0.0,0.0,459633.4115657496
2005-11-04,46.4,46.67,46.32,46.35,5522,89.6670000513705,72.1459750078642,60.175054704595176,0,0,0.0,0.0,459633.4115657496
2005-11-07,46.4,46.55,46.25,46.32,3794,92.57079282703977,78.95424761425605,59.070796460176986,0,0,0.0,0.0,459633.4115657496
2005-11-08,46.32,46.45,46.31,46.33,3451,94.6868348576661,84.1984433620594,81.95718654434242,0,0,0.0,0.0,459633.4115657496
2005-11-09,46.33,47.2,46.27,47.13,7795,96.45788990511073,88.2849255430765,83.2386363636363,0,0,0.0,0.0,459633.4115657496
2005-11-10,47.25,47.56,46.9,47.3,12542,97.63859327007381,91.40281478540894,88.57142857142844,0,0,0.0,0.0,459633.4115657496
2005-11-11,47.8,47.98,47.55,47.97,16057,98.42572884671588,93.74378613917791,91.06280193236705,0,0,0.0,0.0,459633.4115657496
2005-11-14,47.93,48.18,47.91,48.04,9438,98.95048589781058,95.47935272538881,90.60913705583746,0,0,0.0,0.0,459633.4115657496
2005-11-15,48.04,48.04,47.31,47.62,3895,91.608016239566,94.18890723011454,84.3971631205673,0,0,0.0,0.0,459633.4115657496
2005-11-16,47.6,48.08,47.43,47.71,8085,88.0099953225014,92.12926992757681,86.93586698337285,0,0,0.0,0.0,459633.4115657496
2005-11-17,47.8,47.89,47.01,47.49,2684,81.34774881965214,88.53542955826859,84.52655889145494,0,0,0.0,0.0,459633.4115657496
2005-11-18,47.8,48.39,47.8,48.15,23340,87.5651658797681,88.21200833210176,83.45679012345676,0,0,0.0,0.0,459633.4115657496
2005-11-21,48.25,48.5,48.18,48.19,14418,91.71011058651207,89.3780424169052,83.29177057356604,1,9524,0.0,-459615.580223,17.831342749588657
2005-11-22,48.1,48.1,47.82,47.85,4247,81.73932466067112,86.83180316482718,73.20954907161806,0,9524,0.0,0.0,17.831342749588657
2005-11-23,47.85,48.36,47.85,48.28,8194,87.82621644044741,87.16327425670059,75.24509803921572,1,9524,0.0,0.0,17.831342749588657
2005-11-24,48.28,48.43,48.13,48.27,5262,91.46220336536165,88.59625062625427,74.24242424242429,0,9524,0.0,0.0,17.831342749588657
2005-11-25,48.1,48.42,48.1,48.27,6680,93.8861946486378,90.35956530038212,74.8091603053436,0,9524,0.0,0.0,17.831342749588657
2005-11-28,48.33,49.05,48.33,49.05,17847,95.92412976575854,92.21442012217426,78.93617021276602,0,9524,0.0,0.0,17.831342749588657
2005-11-29,48.99,48.99,48.52,48.52,4027,85.95796685238612,90.12893569891155,65.68848758465019,0,9524,0.0,0.0,17.831342749588657
2005-11-30,48.52,48.88,48.52,48.79,4813,83.41642234603523,87.89143124795277,66.44591611479038,0,9524,0.0,0.0,17.831342749588657
2005-12-01,48.79,48.8,48.5,48.7,1456,79.22205934180138,85.00164061256896,59.24050632911404,0,9524,0.0,0.0,17.831342749588657
2005-12-02,49.14,49.35,49.05,49.05,4652,86.14803956120093,85.38377359544629,61.93853427895988,1,9524,0.0,0.0,17.831342749588657
2005-12-05,49.51,50.35,49.25,50.35,16443,90.7653597074673,87.17763563278663,76.71232876712348,0,9524,0.0,0.0,17.831342749588657
2005-12-06,50.15,50.3,49.91,50.3,10474,93.04229108702941,89.13252078420089,75.5424063116372,0,9524,0.0,0.0,17.831342749588657
2005-12-07,50.25,50.3,49.77,49.9,5844,88.14998892981443,88.80501016607207,72.95238095238105,0,9524,0.0,0.0,17.831342749588657
2005-12-08,49.9,49.9,48.9,49.1,3631,69.33132231022235,82.31378088078883,58.81261595547317,0,9524,0.0,0.0,17.831342749588657
2005-12-09,49.0,49.28,48.9,49.1,3145,56.78554456382763,73.80436877513509,58.50467289719633,0,9524,0.0,0.0,17.831342749588657
2005-12-12,49.29,49.3,48.7,49.1,3052,45.93783779002648,64.51552511343222,62.47504990019965,0,9524,0.0,0.0,17.831342749588657
2005-12-13,48.95,49.22,48.72,49.12,5003,39.11007367819937,56.04704130168794,59.130434782608724,0,9524,0.0,0.0,17.831342749588657
2005-12-14,49.12,49.13,48.81,48.81,3914,26.073382452132915,46.055821685169605,55.510204081632686,0,9524,0.0,0.0,17.831342749588657
2005-12-15,48.81,48.95,48.76,48.9,1932,19.33030691614048,37.147316762159896,56.312625250501,0,9524,0.0,0.0,17.831342749588657
2005-12-16,49.03,50.0,49.03,49.78,10453,34.58709499107357,36.29390950513112,57.17092337917493,0,9524,0.0,0.0,17.831342749588657
2005-12-19,49.81,50.4,49.81,50.35,8195,56.39139666071571,42.99307189032598,67.83625730994156,1,9524,0.0,0.0,17.831342749588657
2005-12-20,50.3,50.35,50.1,50.3,6701,69.8453466915593,51.94383015740375,65.37678207739307,0,9524,0.0,0.0,17.831342749588657
2005-12-21,50.3,50.7,50.25,50.65,11422,79.89689779437288,61.26151936972679,68.85880077369437,0,9524,0.0,0.0,17.831342749588657
2005-12-22,50.6,50.75,50.25,50.25,5523,79.35155505132106,67.29153126359155,61.49425287356325,0,9524,0.0,0.0,17.831342749588657
2005-12-23,50.3,51.0,50.25,51.0,25789,86.23437003421404,73.60581085379904,56.9593147751606,0,9524,0.0,0.0,17.831342749588657
2005-12-26,51.15,51.35,51.0,51.25,4128,90.82291335614269,79.34484502124693,59.75359342915816,0,9524,0.0,0.0,17.831342749588657
2005-12-27,51.15,51.5,51.0,51.4,9100,93.88194223742846,84.19054409330744,66.23376623376626,0,9524,0.0,0.0,17.831342749588657
2005-12-28,51.0,51.05,50.75,51.0,6302,87.6908421500552,85.35731011222336,72.51184834123225,0,9524,0.0,0.0,17.831342749588657
2005-12-29,51.0,51.6,51.0,51.35,13810,90.34461940438472,87.0197465429438,74.61706783369806,0,9524,0.0,0.0,17.831342749588657
2005-12-30,51.25,51.5,51.25,51.25,7252,89.21525351596665,87.75158220061809,73.01927194860815,0,9524,0.0,0.0,17.831342749588657
2006-01-02,50.75,50.8,50.35,50.55,4920,68.17248785122408,81.22521741748675,63.364485981308405,-1,9524,0.0,0.0,17.831342749588657
2006-01-03,50.45,51.5,50.4,51.45,5229,78.78165856748272,80.41069780081874,72.22222222222217,0,9524,0.0,0.0,17.831342749588657
2006-01-04,51.95,52.1,51.5,51.7,9562,85.85443904498848,82.22527821554199,72.95081967213112,1,9524,0.0,0.0,17.831342749588657
2006-01-05,52.05,52.6,52.05,52.45,8176,90.56962602999232,85.00672748702543,72.3618090452261,0,9524,0.0,0.0,17.831342749588657
2006-01-06,52.45,52.8,52.3,52.3,5867,91.08150507262636,87.0316533488924,67.56756756756747,0,9524,0.0,0.0,17.831342749588657
2006-01-09,52.8,53.2,52.6,52.8,7518,94.05433671508425,89.37254780428968,70.83333333333329,0,9524,0.0,0.0,17.831342749588657
2006-01-10,52.95,52.95,52.25,52.3,4284,88.62881706931543,89.12463755929826,63.41463414634143,-1,9524,0.0,0.0,17.831342749588657
2006-01-11,52.2,52.7,52.0,52.55,5611,88.71550767583992,88.98826093147882,69.16666666666659,0,9524,0.0,0.0,17.831342749588657
2006-01-12,52.7,53.25,52.7,52.7,15029,90.9955236357452,89.65734849956762,65.7407407407407,1,9524,0.0,0.0,17.831342749588657
2006-01-13,52.8,52.85,52.35,52.45,4138,85.35504044852159,88.2232458158856,61.11111111111109,-1,9524,0.0,0.0,17.831342749588657
2006-01-16,52.35,52.85,52.15,52.85,7382,90.23669363234774,88.89439508803964,62.83185840707962,1,9524,0.0,0.0,17.831342749588657
2006-01-17,52.85,53.15,52.85,52.85,7820,93.49112908823183,90.42663975477038,67.61904761904756,0,9524,0.0,0.0,17.831342749588657
2006-01-18,52.0,52.0,50.8,50.85,7723,62.32741939215455,81.06023296723177,46.376811594202906,-1,9524,0.0,0.0,17.831342749588657
2006-01-19,51.05,51.45,50.7,51.4,7862,50.718279594769655,70.9462485097444,51.020408163265294,0,9524,0.0,0.0,17.831342749588657
2006-01-20,51.45,51.55,51.1,51.3,5922,41.312186396513034,61.06822780533394,55.55555555555555,0,9524,0.0,0.0,17.831342749588657
2006-01-23,50.8,50.9,50.4,50.55,4077,27.541457597675358,49.89263773611441,43.18181818181815,0,0,479307.835965,0.0,479325.66730774957
2006-01-24,50.6,51.05,50.6,51.0,3390,24.882710862218385,41.555995444815736,44.85294117647057,0,0,0.0,0.0,479325.66730774957
2006-01-25,51.05,51.5,51.05,51.35,7265,28.182676806696357,37.09822256544261,41.40625000000001,0,0,0.0,0.0,479325.66730774957
2006-02-03,51.8,52.3,51.55,51.6,3852,34.0058425088121,36.067429213232444,44.615384615384656,0,0,0.0,0.0,479325.66730774957
2006-02-06,51.55,53.0,51.45,52.35,8421,48.75751819428054,40.29745887358181,46.6666666666667,1,9143,0.0,-479318.10637125,7.560936499561649
2006-02-07,52.6,53.15,52.6,53.0,8037,65.8383454628537,48.81108773667244,55.072463768115966,0,9143,0.0,0.0,7.560936499561649
2006-02-08,52.6,52.9,52.15,52.3,1847,67.70175411809291,55.10797653047926,48.29931972789117,0,9143,0.0,0.0,7.560936499561649
2006-02-09,52.5,52.75,52.2,52.2,2717,67.58348233723206,59.26647846606353,46.57534246575342,0,9143,0.0,0.0,7.560936499561649
2006-02-10,52.3,52.4,51.9,52.1,2456,66.14409026563773,61.559015732588264,47.552447552447546,0,9143,0.0,0.0,7.560936499561649
2006-02-13,52.1,52.3,51.75,52.0,3806,60.762726843758486,61.29358610297834,43.7956204379562,-1,9143,0.0,0.0,7.560936499561649
2006-02-14,51.75,52.25,51.6,52.25,3889,58.69030274432383,60.425824983426836,45.77464788732394,0,9143,0.0,0.0,7.560936499561649
2006-02-15,52.3,52.6,52.05,52.05,6464,49.84115421050151,56.89760139245173,61.320754716981085,0,9143,0.0,0.0,7.560936499561649
2006-02-16,52.15,53.05,52.15,53.05,10880,66.56076947366768,60.118657419523714,64.34782608695649,1,9143,0.0,0.0,7.560936499561649
2006-02-17,53.15,53.2,52.7,52.95,2926,74.53257647450879,64.92329710451874,64.34782608695659,0,9143,0.0,0.0,7.560936499561649
2006-02-20,52.5,53.0,52.45,52.9,1346,78.2598128877678,69.36880236560177,73.26732673267327,0,9143,0.0,0.0,7.560936499561649
2006-02-21,53.2,53.3,52.75,52.8,1722,77.57003398867057,72.10254623995803,69.14893617021272,0,9143,0.0,0.0,7.560936499561649
2006-02-22,52.8,52.8,51.75,52.1,4011,54.887959167050276,66.36435054898878,57.42574257425742,-1,9143,0.0,0.0,7.560936499561649
2006-02-23,52.1,52.15,51.6,51.7,3109,36.591972778033515,56.440224625337024,50.96153846153848,0,9143,0.0,0.0,7.560936499561649
2006-02-24,51.7,52.1,51.7,52.05,1177,33.036623827330885,48.63902435933498,46.87499999999995,0,9143,0.0,0.0,7.560936499561649
2006-02-27,52.0,52.45,51.8,52.4,1763,39.308366502171175,45.52880507361371,43.3333333333333,0,9143,0.0,0.0,7.560936499561649
2006-03-01,52.35,52.9,52.1,52.85,5317,54.600639396509266,48.552749847912224,56.47058823529419,1,9143,0.0,0.0,7.560936499561649
2006-03-02,52.9,53.3,52.85,52.85,7088,67.06709293100613,54.724197542276855,57.83132530120481,0,9143,0.0,0.0,7.560936499561649
2006-03-03,52.8,53.05,52.05,52.05,2136,54.43361750955952,54.62733753137107,49.48453608247418,-1,9143,0.0,0.0,7.560936499561649
2006-03-06,54.5,54.5,52.05,52.45,2865,58.028208774488974,55.76096127907704,54.36893203883497,1,9143,0.0,0.0,7.560936499561649
2006-03-07,52.2,52.2,51.7,51.8,3889,41.584023240963504,51.03531526637253,45.94594594594593,-1,9143,0.0,0.0,7.560936499561649
2006-03-08,52.0,52.0,51.1,51.4,1712,27.722682160642336,43.26443756446246,44.34782608695654,0,9143,0.0,0.0,7.560936499561649
2006-03-09,51.65,51.75,51.3,51.65,3378,24.22891454387649,36.919263224267134,36.00000000000003,0,9143,0.0,0.0,7.560936499561649
2006-03-10,51.85,51.95,51.45,51.6,1181,20.750310845343,31.529612431292424,36.363636363636374,0,9143,0.0,0.0,7.560936499561649
2006-03-13,52.0,52.15,51.8,51.8,1077,23.028942862412528,28.696055908332458,39.21568627450979,0,9143,0.0,0.0,7.560936499561649
2006-03-14,51.9,51.9,51.15,51.3,3315,15.352628574941685,24.2482467972022,36.36363636363637,0,9143,0.0,0.0,7.560936499561649
2006-03-15,51.5,52.15,51.5,52.15,2525,34.872766876048004,27.7897534901508,50.44247787610616,1,9143,0.0,0.0,7.560936499561649
2006-03-16,52.1,52.65,51.85,51.9,2040,40.639815598524706,32.073107526275436,51.818181818181785,0,9143,0.0,0.0,7.560936499561649
2006-03-17,51.9,52.0,51.5,52.0,1886,54.54419079117339,39.56346861457476,49.52380952380956,0,9143,0.0,0.0,7.560936499561649
2006-03-20,52.3,52.3,51.8,51.95,2145,61.85298993921381,46.99330905612111,45.4545454545455,0,9143,0.0,0.0,7.560936499561649
2006-03-21,52.0,52.0,51.55,51.55,1046,51.03924819476998,48.341955435670734,36.73469387755101,0,9143,0.0,0.0,7.560936499561649
2006-03-22,51.25,51.25,50.65,50.75,3618,34.026165463179986,43.57002544484048,31.578947368421073,-1,0,461954.01791874995,0.0,461961.5788552495
2006-03-23,50.7,50.95,50.4,50.5,2840,22.684110308786657,36.60805373282254,34.95145631067966,0,0,0.0,0.0,461961.5788552495
2006-03-24,50.4,50.9,50.4,50.9,957,23.203548286665832,32.139885250770305,34.95145631067956,0,0,0.0,0.0,461961.5788552495
2006-03-27,50.9,51.1,50.85,51.05,1243,26.580143302221618,30.28663793458741,41.93548387096773,0,0,0.0,0.0,461961.5788552495
2006-03-28,51.2,51.55,51.05,51.5,4158,39.94231775703663,33.505197875403816,51.06382978723406,1,8957,0.0,-461942.83183750004,18.747017749468796
2006-03-29,51.2,51.75,51.2,51.7,1585,53.294878504691155,40.10175808516627,50.537634408602194,0,8957,0.0,0.0,18.747017749468796
2006-03-30,51.8,52.3,51.8,52.3,2387,68.86325233646077,49.688922835597765,56.7307692307692,0,8957,0.0,0.0,18.747017749468796
2006-03-31,52.3,53.0,52.3,52.8,2612,79.24216822430719,59.54000463183424,59.09090909090908,0,8957,0.0,0.0,18.747017749468796
2006-04-03,52.8,53.15,52.65,53.1,2959,86.16144548287147,68.41381824884665,66.98113207547173,0,8957,0.0,0.0,18.747017749468796
2006-04-04,53.1,53.25,53.0,53.1,2604,90.77429698858099,75.86731116209143,60.67415730337081,0,8957,0.0,0.0,18.747017749468796
2006-04-06,53.6,53.8,53.45,53.7,4154,93.84953132572066,81.86138454996784,68.75000000000003,0,8957,0.0,0.0,18.747017749468796
2006-04-07,53.9,54.2,53.55,53.9,3291,95.89968755048045,86.54081888347204,69.38775510204081,0,8957,0.0,0.0,18.747017749468796
2006-04-10,53.45,54.35,53.45,54.1,3942,97.26645836698697,90.11603204464367,71.28712871287127,0,8957,0.0,0.0,18.747017749468796
2006-04-11,53.85,54.0,53.55,53.55,888,90.53875002243569,90.25693803724101,69.23076923076921,0,8957,0.0,0.0,18.747017749468796
2006-04-12,53.4,53.95,53.3,53.95,2479,90.91472223717938,90.47619943722047,83.33333333333329,0,8957,0.0,0.0,18.747017749468796
2006-04-13,54.1,54.4,54.0,54.4,3146,93.94314815811958,91.63184901085351,88.99999999999993,0,8957,0.0,0.0,18.747017749468796
2006-04-14,54.4,55.2,54.4,55.05,2515,95.96209877207973,93.07526559792892,89.52380952380946,0,8957,0.0,0.0,18.747017749468796
2006-04-17,55.15,55.35,55.0,55.2,3855,97.30806584805316,94.486199014637,89.52380952380948,0,8957,0.0,0.0,18.747017749468796
2006-04-18,55.3,55.3,54.75,55.3,1197,98.20537723203543,95.72592508710315,88.77551020408157,0,8957,0.0,0.0,18.747017749468796
2006-04-19,55.5,56.0,55.5,55.7,4476,98.80358482135696,96.75181166518774,89.21568627450974,0,8957,0.0,0.0,18.747017749468796
2006-04-20,55.7,56.15,55.7,56.1,2859,99.20238988090463,97.56867107042672,88.77551020408157,0,8957,0.0,0.0,18.747017749468796
2006-04-21,56.3,56.6,56.15,56.25,3135,99.46825992060309,98.20186735381884,87.91208791208784,0,8957,0.0,0.0,18.747017749468796
2006-04-24,55.85,56.45,55.8,56.35,2788,99.64550661373539,98.6830804404577,87.35632183908038,0,8957,0.0,0.0,18.747017749468796
2006-04-25,56.3,56.6,55.7,55.85,1659,91.21666252881506,96.19427446991016,78.35051546391747,0,8957,0.0,0.0,18.747017749468796
2006-04-26,56.0,56.85,55.7,56.85,2267,94.14444168587671,95.51099687523235,79.99999999999994,0,8957,0.0,0.0,18.747017749468796
2006-04-27,56.9,57.05,56.6,56.6,4249,91.0457894067461,94.02259438573694,75.47169811320752,0,8957,0.0,0.0,18.747017749468796
2006-04-28,56.5,56.85,56.1,56.8,2358,92.95525745395967,93.66681540847785,75.47169811320748,0,8957,0.0,0.0,18.747017749468796
2006-05-02,56.8,57.0,56.5,56.8,2092,93.85422960698749,93.72928680798105,84.21052631578948,1,8957,0.0,0.0,18.747017749468796
2006-05-03,57.2,57.5,57.2,57.2,4254,95.90281973799166,94.45379778465126,84.21052631578948,0,8957,0.0,0.0,18.747017749468796
2006-05-04,57.4,58.3,57.4,58.0,2532,97.26854649199444,95.39204735376565,85.29411764705883,0,8957,0.0,0.0,18.747017749468796
2006-05-05,58.2,59.1,58.2,58.4,3199,98.17903099466295,96.32104190073142,84.53608247422682,0,8957,0.0,0.0,18.747017749468796
2006-05-08,58.6,59.2,58.6,59.2,4757,98.78602066310864,97.14270148819048,86.36363636363636,0,8957,0.0,0.0,18.747017749468796
2006-05-09,59.3,59.3,58.1,58.5,7118,90.21632146771341,94.83390814803147,76.22950819672131,0,8957,0.0,0.0,18.747017749468796
2006-05-10,58.5,58.55,57.1,57.4,9546,70.40062456821916,86.68948028809403,62.49999999999996,0,8957,0.0,0.0,18.747017749468796
2006-05-11,57.05,58.0,56.7,57.75,6134,60.12819415659055,77.83571824425954,62.2222222222222,0,8957,0.0,0.0,18.747017749468796
2006-05-12,57.3,57.5,56.85,57.5,3814,49.80768499328261,68.49304049393389,59.12408759124087,0,8957,0.0,0.0,18.747017749468796
2006-05-15,56.9,56.9,55.75,56.0,10741,33.20512332885507,56.73040143890762,47.87878787878787,0,0,499372.45540000004,0.0,499391.2024177495
2006-05-16,56.1,56.15,55.2,55.2,6589,22.136748885903383,45.19918392123954,46.19883040935674,0,0,0.0,0.0,499391.2024177495
2006-05-17,55.3,55.8,55.15,55.6,8059,18.091165923935577,36.16317792213822,42.138364779874216,0,0,0.0,0.0,499391.2024177495
2006-05-18,54.65,54.8,54.45,54.65,8801,12.060777282623718,28.129044375633384,38.72832369942195,0,0,0.0,0.0,499391.2024177495
2006-05-19,54.4,55.1,54.4,54.75,6430,8.90631905421669,21.721469268494488,38.01169590643278,0,0,0.0,0.0,499391.2024177495
2006-05-22,55.1,55.2,53.9,53.9,7050,5.93754603614446,16.460161524377813,34.57446808510641,0,0,0.0,0.0,499391.2024177495
2006-05-23,53.25,53.5,52.9,53.0,9833,3.9583640240963067,12.292895690950644,28.78787878787879,0,0,0.0,0.0,499391.2024177495
2006-05-24,53.3,53.65,52.7,53.35,5950,5.231501941990141,9.939097774630476,25.396825396825434,0,0,0.0,0.0,499391.2024177495
2006-05-25,53.35,53.7,53.0,53.35,4100,7.376556850215666,9.084917466492206,22.099447513812205,0,0,0.0,0.0,499391.2024177495
2006-05-26,53.8,54.05,53.1,53.3,5455,8.76385841296425,8.977897781982886,14.457831325301218,0,0,0.0,0.0,499391.2024177495
2006-05-29,53.8,53.8,53.15,53.6,2022,13.534879967617208,10.496891843860993,18.987341772151957,0,0,0.0,0.0,499391.2024177495
2006-05-30,53.5,53.7,53.0,53.4,4980,16.642300930792395,12.545361539504793,21.428571428571487,0,0,0.0,0.0,499391.2024177495
2006-06-01,53.25,53.6,53.15,53.4,2504,18.713914906242522,14.601545995084035,17.29323308270682,0,0,0.0,0.0,499391.2024177495
2006-06-02,53.6,54.3,53.45,54.3,4501,45.80927660416168,25.004122864776583,28.082191780821937,0,0,0.0,0.0,499391.2024177495
2006-06-05,54.3,54.3,52.3,52.45,6797,30.539517736107786,26.84925448855365,26.797385620915072,0,0,0.0,0.0,499391.2024177495
2006-06-06,52.25,52.9,52.0,52.9,12300,28.46778659884658,27.388765191984625,34.24657534246573,0,0,0.0,0.0,499391.2024177495
2006-06-07,52.6,52.6,51.8,51.85,7289,18.978524399231052,24.585351594400098,26.41509433962265,-1,0,0.0,0.0,499391.2024177495
2006-06-08,51.5,51.5,49.8,49.99,22418,12.652349599487367,20.60768426276252,23.70203160270882,0,0,0.0,0.0,499391.2024177495
2006-06-09,50.0,50.8,49.4,50.8,14286,14.699400893084356,18.6382564728698,29.362591431556922,0,0,0.0,0.0,499391.2024177495
2006-06-12,50.35,50.7,49.7,50.7,7178,15.290706550532661,17.52240649875742,31.859410430839,0,0,0.0,0.0,499391.2024177495
2006-06-13,50.2,50.2,49.41,49.6,8531,10.193804367021775,15.079539121512205,31.152993348115288,0,0,0.0,0.0,499391.2024177495
2006-06-14,49.65,51.1,49.65,51.1,5589,17.434167450354952,15.864415231126454,38.93805309734512,1,9758,0.0,-499344.353165,46.849252749525476
2006-06-15,51.45,51.45,50.4,50.8,6833,23.74399042144872,18.49094029456721,37.822349570200544,0,9758,0.0,0.0,46.849252749525476
2006-06-16,51.95,52.35,51.75,51.9,9818,39.061650179955706,25.34784358969671,43.923611111111114,0,9758,0.0,0.0,46.849252749525476
2006-06-19,51.9,52.1,51.6,51.85,4308,58.64979577214443,36.44849431717928,42.23602484472048,0,9758,0.0,0.0,46.849252749525476
2006-06-20,51.8,51.8,49.9,50.45,11027,51.41870442780647,41.43856435405501,38.17161186848436,0,9758,0.0,0.0,46.849252749525476
2006-06-21,50.4,50.8,50.1,50.2,5953,42.974788459117384,41.95063905574247,37.421383647798734,0,9758,0.0,0.0,46.849252749525476
2006-06-22,50.95,51.75,50.8,51.65,17118,58.36000390028114,47.42042733725536,40.015071590052735,0,9758,0.0,0.0,46.849252749525476
2006-06-23,51.3,51.4,50.65,51.15,9694,61.37043738279611,52.07043068576895,44.54697986577179,0,9758,0.0,0.0,46.849252749525476
2006-06-26,51.45,52.1,51.25,51.8,6504,72.28617394147189,58.809011771003256,45.46204620462045,0,9758,0.0,0.0,46.849252749525476
2006-06-27,51.75,52.5,51.6,51.85,7715,80.54372380411857,66.0539157820417,50.0,0,9758,0.0,0.0,46.849252749525476
2006-06-28,51.35,51.55,51.05,51.55,4515,80.16640410470646,70.75807855626329,58.15899581589956,0,9758,0.0,0.0,46.849252749525476
2006-06-29,51.75,52.2,51.75,52.2,4697,86.77760273647098,76.09791994966585,57.44680851063833,0,9758,0.0,0.0,46.849252749525476
2006-06-30,53.15,53.2,52.85,53.1,9702,91.18506849098065,81.12696946343745,61.76470588235292,0,9758,0.0,0.0,46.849252749525476
2006-07-03,53.2,53.3,53.0,53.05,6957,93.54866635030889,85.2675350923946,68.8524590163934,0,9758,0.0,0.0,46.849252749525476
2006-07-04,53.15,53.55,53.1,53.35,5055,95.69911090020594,88.74472702833171,64.15094339622638,0,9758,0.0,0.0,46.849252749525476
2006-07-05,53.05,53.15,52.5,52.7,3786,87.28425575165248,88.25790326943863,61.44578313253014,-1,9758,0.0,0.0,46.849252749525476
2006-07-06,52.5,52.6,52.15,52.6,9631,77.63394827887947,84.71658493925224,54.79452054794521,0,9758,0.0,0.0,46.849252749525476
2006-07-07,52.4,52.7,52.2,52.3,2733,65.64485440814184,78.35934142888212,52.980132450331084,0,9758,0.0,0.0,46.849252749525476
2006-07-10,52.0,53.1,51.9,53.1,2253,72.46693997579827,76.3952076111875,69.06474820143876,0,9758,0.0,0.0,46.849252749525476
2006-07-11,52.9,53.05,52.5,52.7,1683,62.804046940387266,71.86482072092076,67.60563380281684,0,9758,0.0,0.0,46.849252749525476
2006-07-12,52.85,53.3,52.1,52.5,4522,48.218570976131254,63.98273747265759,57.26495726495724,0,9758,0.0,0.0,46.849252749525476
2006-07-13,52.1,52.35,52.0,52.1,6348,32.1457139840875,53.370396309800896,58.26086956521738,0,9758,0.0,0.0,46.849252749525476
2006-07-14,51.3,51.3,50.65,50.8,15703,21.430475989391667,42.72375620299782,42.187500000000036,0,0,493512.89918,0.0,493559.74843274953
2006-07-17,50.55,50.6,49.3,49.63,8296,14.286983992927778,33.24483213297447,35.23936170212772,0,0,0.0,0.0,493559.74843274953
2006-07-18,49.8,49.97,49.63,49.97,4651,12.790746293075737,26.426803519674895,39.550264550264586,0,0,0.0,0.0,493559.74843274953
2006-07-19,49.98,50.3,49.8,49.99,6137,11.98537745186797,21.61299483040592,34.05483405483408,0,0,0.0,0.0,493559.74843274953
