,Date,ticker_num,price,price(with_tax),tax,spend,profit,profit_rate,profit_sum,profit_sum_rate,account
35,2015-07-06,-2153,159.0,158.296425,1514.7969750000002,340812.203025,8777.727175000007,2.643619206267435,-159135.92377500015,-31.827184755000033,340864.07622499985
36,2015-07-07,2081,163.5,163.7329875,484.8469875,-340728.34698750003,,,,,135.72923749982147
37,2015-08-21,-2081,152.0,151.3274,1399.6806,314912.31940000004,-25816.027587499993,-7.576718466704821,-184951.95136250014,-36.99039027250003,315048.04863749986
38,2015-08-31,2083,151.0,151.215175,448.209525,-314981.20952499995,,,,,66.83911249990342
39,2015-10-07,-2083,150.0,149.33625,1382.5912500000002,311067.40875,-3913.8007749999524,-1.2425505575085154,-188865.7521375001,-37.77315042750002,311134.2478624999
40,2015-10-15,2024,153.5,153.7187375,442.7247,-311126.7247,,,,,7.523162499885075
41,2015-12-09,-2024,166.0,165.26545,1486.7292,334497.2708,23370.546099999978,7.511584266036525,-165495.20603750012,-33.09904120750002,334504.7939624999
42,2015-12-10,1988,168.0,168.2394,475.9272,-334459.9272,,,,,44.866762499907054
43,2016-01-04,-1988,211.5,210.5641125,1860.54435,418601.45564999996,84141.52844999998,25.157431909528917,-81353.67758750013,-16.270735517500025,418646.32241249987
44,2016-01-05,1971,212.0,212.3021,595.4391,-418447.4391,,,,,198.88331249984913
45,2016-01-20,-1971,205.5,204.5906625,1792.3042125,403248.1957875,-15199.24331250001,-3.6322944992065573,-96552.92090000014,-19.310584180000028,403447.07909999986
46,2016-01-25,1927,209.0,209.297825,573.908775,-403316.90877499996,,,,,130.17032499989728
47,2016-01-26,-1927,198.5,197.6216375,1692.6045375,380816.8954625,-22500.01331249997,-5.578742875134983,-119052.93421250011,-23.810586842500022,380947.0657874999
48,2016-01-28,1846,206.0,206.29355,541.8933000000001,-380817.8933,,,,,129.17248749989085
49,2016-02-19,-1846,200.0,199.115,1633.71,367566.29000000004,-13251.603299999959,-3.4797743312866434,-132304.53751250007,-26.460907502500014,367695.4624874999
50,2016-03-01,1756,209.0,209.297825,522.9807,-367526.98069999996,,,,,168.4817874999717
51,2016-03-15,-1756,200.0,199.115,1554.06,349645.94,-17881.040699999954,-4.865232116005016,-150185.57821250003,-30.037115642500005,349814.4217875
52,2016-04-01,1800,194.0,194.27645,497.61000000000007,-349697.61000000004,,,,,116.81178749992978
53,2016-04-13,-1800,184.0,183.1858,1465.5600000000002,329734.44,-19963.170000000042,-5.708695006522933,-170148.74821250007,-34.029749642500015,329851.25178749993
54,2016-04-15,1720,191.5,191.7728875,469.36650000000003,-329849.3665,,,,,1.8852874999283813
55,2016-05-03,-1720,183.5,182.68801249999999,1396.6185,314223.38149999996,-15625.985000000044,-4.737309386343794,-185774.7332125001,-37.15494664250002,314225.2667874999
56,2016-06-03,1642,191.0,191.272175,446.91135,-314068.91135,,,,,156.35543749987846
57,2016-06-24,-1642,180.0,179.2035,1307.853,294252.147,-19816.764350000012,-6.309686706913856,-205591.49756250012,-41.11829951250002,294408.5024374999
58,2016-06-29,1606,183.0,183.260775,418.80465000000004,-294316.80465,,,,,91.69778749987017
59,2016-07-26,-1606,180.0,179.2035,1279.179,287800.821,-6515.983650000009,-2.213935306123204,-212107.48121250013,-42.42149624250003,287892.51878749987
60,2016-08-05,1558,184.5,184.7629125,409.61767499999996,-287860.617675,,,,,31.901112499879673
61,2016-09-26,-1558,176.0,175.2212,1213.3704,272994.62960000004,-14865.988074999943,-5.164300763011605,-226973.46928750008,-45.394693857500016,273026.5307124999
62,2016-09-29,1540,177.0,177.252225,388.42650000000003,-272968.4265,,,,,58.10421249992214
63,2016-11-18,-1540,173.0,172.234475,1178.9085,265241.0915,-7727.335000000021,-2.830853040067629,-234700.8042875001,-46.94016085750002,265299.1957124999
64,2016-11-24,1509,175.5,175.7500875,377.3820375,-265206.88203750004,,,,,92.31367499986663
65,2016-12-05,-1509,169.0,168.252175,1128.4679250000002,253892.532075,-11314.34996250004,-4.266235429328037,-246015.15425000014,-49.203030850000026,253984.84574999986
66,2016-12-20,1575,161.0,161.229425,361.344375,-253936.344375,,,,,48.501374999876134
67,2017-01-12,-1575,152.0,151.3274,1059.345,238340.65500000003,-15595.689374999958,-6.141574343516994,-261610.8436250001,-52.32216872500002,238389.1563749999
68,2017-01-19,1581,150.5,150.7144625,339.0652125,-238279.5652125,,,,,109.59116249991348
69,2017-04-12,-1581,148.5,147.8428875,1038.8948625,233739.60513749998,-4539.96007500001,-1.9053081916408694,-266150.8037000001,-53.230160740000024,233849.1962999999
70,2017-05-04,1604,145.5,145.7073375,332.56935,-233714.56935,,,,,134.6269499998889
71,2017-06-22,-1604,154.0,153.31855,1093.0458,245922.95419999998,12208.384849999973,5.223630210112091,-253942.41885000013,-50.78848377000003,246057.58114999987
72,2017-07-05,1627,151.0,151.215175,350.089725,-246027.08972499997,,,,,30.4914249998983
73,2017-08-07,-1627,143.0,142.367225,1029.524925,231631.475075,-14395.614649999974,-5.8512315314914565,-268338.03350000014,-53.66760670000003,231661.9664999999
74,2017-08-24,1739,133.0,133.189525,329.583975,-231616.58397500002,,,,,45.382524999877205
75,2018-02-06,-1739,134.0,133.40705,1031.14005,231994.85994999998,378.27597499996773,0.1633199007204068,-267959.75752500014,-53.591951505000026,232040.24247499986
76,2018-02-23,1697,136.5,136.6945125,330.0877125,-231970.5877125,,,,,69.65476249984931
77,2018-06-26,-1697,133.0,132.411475,998.7269249999999,224702.273075,-7268.314637500007,-3.1332914699117884,-275228.0721625001,-55.045614432500024,224771.92783749985
78,2018-07-13,1681,133.5,133.6902375,319.7892375,-224733.2892375,,,,,38.63859999986016
79,2018-10-11,-1681,128.0,127.4336,952.1184000000001,214215.8816,-10517.4076375,-4.679950920126086,-285745.47980000015,-57.14909596000003,214254.52019999985
80,2018-10-12,1620,132.0,132.1881,304.72200000000004,-214144.72199999998,,,,,109.79819999987376
81,2019-01-03,-1620,125.0,124.44687499999999,896.0625,201603.9375,-12540.78449999998,-5.8562192814633,-298286.26430000016,-59.65725286000003,201713.73569999987
82,2019-01-08,1592,126.5,126.6802625,286.97790000000003,-201674.9779,,,,,38.757799999875715
83,2019-05-14,-1592,127.0,126.438025,894.6642,201289.3358,-385.6420999999973,-0.19121960692179518,-298671.9064000001,-59.734381280000015,201328.09359999988
84,2019-05-20,1576,127.5,127.6816875,286.3395,-201226.3395,,,,,101.7540999998746
85,2019-08-14,-1576,123.0,122.455725,857.7774000000001,192990.2226,-8236.116899999994,-4.092961647299653,-306908.0233000001,-61.38160466000002,193091.97669999988
86,2019-09-03,1606,120.0,120.171,274.62600000000003,-192994.62600000002,,,,,97.35069999986445
87,2019-11-13,-1606,116.0,115.4867,824.3598,185471.6402,-7522.985800000024,-3.8980286425177577,-314431.00910000014,-62.88620182000003,185568.99089999986
88,2019-12-12,1669,111.0,111.158175,263.994075,-185522.994075,,,,,45.99682499986375
89,2020-01-30,-1669,104.5,104.0375875,771.7664625,173638.7335375,-11884.260537499998,-6.405815406739091,-326315.26963750017,-65.26305392750004,173684.73036249986
90,2020-02-19,1708,101.5,101.6446375,247.04085,-173609.04085,,,,,75.68951249987003
91,2020-03-02,-1708,94.5,94.08183749999999,714.22155,160691.77844999998,-12917.262400000007,-7.440431867347655,-339232.5320375002,-67.84650640750004,160767.46796249985
92,2020-03-24,2254,71.2,71.30146,228.69084,-160713.49084,,,,,53.977122499840334
93,2020-06-15,-2254,91.3,90.8959975,910.621635,204879.578365,44166.08752499998,27.48125704578839,-295066.4445125002,-59.01328890250004,204933.55548749983
94,2020-06-16,2219,92.2,92.331385,291.543315,-204883.343315,,,,,50.21217249982874
95,2020-06-29,-2219,85.8,85.420335,842.476635,189547.72336499998,-15335.619950000022,-7.485049639404856,-310402.06446250016,-62.080412892500036,189597.9355374998
96,2020-07-20,2308,82.0,82.11685,269.68980000000005,-189525.6898,,,,,72.24573749981937
97,2020-07-28,-2308,77.5,77.1570625,791.4997500000001,178078.50024999998,-11447.18955000001,-6.039914463353142,-321849.25401250017,-64.36985080250003,178150.7459874998
98,2020-08-04,2271,78.3,78.41157749999999,253.39250249999998,-178072.6925025,,,,,78.05348499980755
99,2020-08-18,-2271,75.0,74.668125,753.6881250000001,169571.311875,-8501.38062749998,-4.774106859411152,-330350.6346400002,-66.07012692800004,169649.36535999982
100,2020-08-31,2234,75.8,75.90801499999999,241.30551,-169578.50551,,,,,70.85984999983339
101,2020-09-14,-2234,75.3,74.9667975,744.3743850000001,167475.825615,-2102.6798949999793,-1.2399448200562098,-332453.3145350001,-66.49066290700003,167546.68546499984
102,2020-09-15,2218,75.4,75.507445,238.31301000000002,-167475.51301,,,,,71.1724549998471
103,2020-09-18,-2218,76.0,75.6637,745.9134,167822.0866,346.5735900000145,0.20693985871195422,-332106.74094500014,-66.42134818900003,167893.25905499986
104,2020-09-21,2205,76.0,76.1083,238.8015,-167818.8015,,,,,74.45755499985535
105,2020-11-05,-2205,74.1,73.77210749999999,723.0029625,162667.49703749997,-5151.304462500033,-3.0695633721946423,-337258.0454075002,-67.45160908150002,162741.95459249982
106,2020-11-09,2138,76.0,76.1083,231.54540000000003,-162719.5454,,,,,22.409192499821074
107,2021-01-07,-2138,77.8,77.45573499999999,736.0385699999999,165600.36143,2880.816029999987,1.7704179439036138,-334377.2293775002,-66.87544587550003,165622.7706224998
108,2021-01-08,2075,79.7,79.8135725,235.66293750000003,-165613.16293750002,,,,,9.607684999791672
109,2021-01-20,-2075,75.0,74.668125,688.6406250000001,154936.359375,-10676.80356250002,-6.446832711316122,-345054.0329400002,-69.01080658800004,154945.9670599998
110,2021-01-26,2063,75.0,75.106875,220.483125,-154945.483125,,,,,0.4839349997928366
111,2021-03-26,-2063,75.0,74.668125,684.658125,154040.341875,-905.141249999986,-0.584167561225245,-345959.17419000017,-69.19183483800003,154040.8258099998
